,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,commit_count,npm_url,npm_monthly_downloads,updated_github_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,go_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
0,best-of-ml-python - Data Visualization,True,Python-based data visualization libraries.,https://github.com/ml-tooling/best-of-ml-python#data-visualization,True,widgets,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ipython,True,"Official repository for IPython itself. Other repos in the IPython organization contain things like the website,..",https://github.com/ipython/ipython,,components,34,ipython/ipython,ipython,conda-forge/ipython,https://github.com/ipython/ipython,BSD-3-Clause,2010-05-10 04:46:06.000,2022-08-23 18:17:47.000000,2022-08-22 12:25:49,4186.0,1452.0,5510.0,15476.0,2021-01-30 02:36:56,7.18.1,319189.0,17034097.0,73.0,299839.0,299839.0,894.0,https://pypi.org/project/ipython,16853804.0,https://anaconda.org/conda-forge/ipython,2022-05-28 16:47:29.603,13477701.0,1.0,,,,,,,,,,,,,,,,,
2,ipywidgets,True,Interactive Widgets for the Jupyter Notebook.,https://github.com/jupyter-widgets/ipywidgets,,widgets,34,jupyter-widgets/ipywidgets,ipywidgets,conda-forge/ipywidgets,https://github.com/jupyter-widgets/ipywidgets,BSD-3-Clause,2015-04-17 20:29:25.000,2022-08-24 10:00:26.000000,2022-08-23 17:41:55,829.0,569.0,1237.0,2559.0,2022-08-18 10:08:44,8.0.0,,7987556.0,40.0,4714.0,4714.0,197.0,https://pypi.org/project/ipywidgets,7831975.0,https://anaconda.org/conda-forge/ipywidgets,2022-08-19 20:53:09.445,5800278.0,1.0,@jupyter-widgets/jupyterlab-manager,7583.0,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,79262.0,,,,,,,,,,,,,
3,pandas-profiling,True,Create HTML profiling reports from pandas DataFrame..,https://github.com/ydataai/pandas-profiling,,widgets,33,pandas-profiling/pandas-profiling,pandas-profiling,conda-forge/pandas-profiling,https://github.com/ydataai/pandas-profiling,MIT,2016-01-09 23:47:55.000,2022-08-25 13:23:38.000000,2022-08-24 22:34:05,1335.0,114.0,469.0,9412.0,2022-05-02 02:53:44,3.2.0,,1173084.0,32.0,8826.0,8826.0,92.0,https://pypi.org/project/pandas-profiling,1169315.0,https://anaconda.org/conda-forge/pandas-profiling,2022-05-02 10:58:37.618,271433.0,1.0,,1015.0,,,ydataai/pandas-profiling,,,,,,,,,,,,
4,panel,True,A high-level app and dashboarding solution for Python.,https://github.com/holoviz/panel,,others,31,holoviz/panel,panel,conda-forge/panel,https://github.com/holoviz/panel,BSD-3-Clause,2018-08-23 12:14:24.000,2022-08-25 14:14:17.000000,2022-08-25 14:13:53,274.0,546.0,1353.0,2063.0,2022-05-24 10:14:55,0.13.1,,420948.0,40.0,3959.0,3959.0,101.0,https://pypi.org/project/panel,408162.0,https://anaconda.org/conda-forge/panel,2022-05-24 21:55:47.367,588192.0,1.0,,2212.0,,,,,,,,,,,,,,,
5,nbconvert,True,Jupyter Notebook Conversion.,https://github.com/jupyter/nbconvert,,notebook-sharing,31,jupyter/nbconvert,nbconvert,conda-forge/nbconvert,https://github.com/jupyter/nbconvert,,2015-04-09 06:58:23.000,2022-08-23 07:15:28.466000,2022-08-22 14:39:37,478.0,428.0,591.0,1366.0,2022-08-22 14:34:43,7.0.0,,11812711.0,36.0,162169.0,162169.0,248.0,https://pypi.org/project/nbconvert,11708726.0,https://anaconda.org/conda-forge/nbconvert,2022-08-23 07:15:28.466,7902914.0,1.0,,,,,,,,,,,,,,,,,
6,qtconsole,True,Jupyter Qt Console.,https://github.com/jupyter/qtconsole,,others,31,jupyter/qtconsole,qtconsole,conda-forge/qtconsole,https://github.com/jupyter/qtconsole,BSD-3-Clause,2015-04-09 06:59:10.000,2022-08-09 16:17:44.000000,2022-06-19 17:26:07,167.0,96.0,216.0,326.0,,,,3122523.0,33.0,107653.0,107653.0,116.0,https://pypi.org/project/qtconsole,3084709.0,https://anaconda.org/conda-forge/qtconsole,2022-06-05 21:52:17.510,2836057.0,1.0,,1887.0,,,,,,,,,,,,,,,
7,ipyleaflet,True,A Jupyter - Leaflet.js bridge.,https://github.com/jupyter-widgets/ipyleaflet,,widgets,30,jupyter-widgets/ipyleaflet,ipyleaflet,conda-forge/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2022-08-23 15:32:17.000000,2022-08-23 09:30:51,320.0,184.0,316.0,1288.0,2022-08-23 09:10:35,0.17.1,,174931.0,64.0,2631.0,2631.0,80.0,https://pypi.org/project/ipyleaflet,113577.0,https://anaconda.org/conda-forge/ipyleaflet,2022-08-23 09:37:45.585,872978.0,1.0,jupyter-leaflet,1129.0,https://www.npmjs.com/package/jupyter-leaflet,49715.0,,,,,,,,,,,,,
8,nikola,True,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,29,getnikola/nikola,nikola,,https://github.com/getnikola/nikola,MIT,2012-04-14 13:53:22.000,2022-08-02 17:57:54.000000,2022-08-02 17:57:54,346.0,44.0,2059.0,2321.0,2022-08-01 21:01:18,8.2.3,,1942.0,77.0,436.0,436.0,230.0,https://pypi.org/project/nikola,1942.0,,,,1.0,,10290.0,,,,,,,,,,,,,,,
9,bokeh,True,"Interactive Data Visualization in the browser, from Python.",https://github.com/bokeh/bokeh,,widgets,28,bokeh/bokeh,bokeh,conda-forge/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2022-08-24 18:52:45.000000,2022-08-24 17:39:26,3878.0,684.0,6273.0,16625.0,,,,3756752.0,45.0,151.0,151.0,612.0,https://pypi.org/project/bokeh,3627915.0,https://anaconda.org/conda-forge/bokeh,2022-08-15 18:06:05.668,8245578.0,1.0,,,,,,,,,,,,,,,,,
10,Jupyter,True,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,27,jupyter/notebook,notebook,conda-forge/jupyter,https://github.com/jupyter/notebook,,2015-04-09 06:58:03.000,2022-08-25 06:51:55.000000,2022-08-25 06:51:55,3762.0,1985.0,2466.0,10243.0,2022-06-15 01:21:43,6.4.12,8818.0,11081218.0,38.0,10.0,10.0,614.0,https://pypi.org/project/notebook,10736437.0,https://anaconda.org/conda-forge/jupyter,2021-11-18 11:10:17.899,2276396.0,1.0,,,,,,jupyter/datascience-notebook,https://hub.docker.com/r/jupyter/datascience-notebook,2022-08-23 21:16:23.556183,939.0,27339494.0,-10.0,,,,,,
11,Jupytext,True,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,27,mwouts/jupytext,jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,MIT,2018-06-15 05:25:36.000,2022-08-14 23:11:31.000000,2022-07-29 10:20:53,351.0,67.0,463.0,5533.0,2022-07-29 10:56:48,1.14.1,,279861.0,100.0,3192.0,3192.0,72.0,https://pypi.org/project/jupytext,264933.0,https://anaconda.org/conda-forge/jupytext,2022-07-03 18:12:05.254,378604.0,1.0,jupyterlab-jupytext,,https://www.npmjs.com/package/jupyterlab-jupytext,6515.0,,,,,,,,,,,,,
12,D-Tale,True,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,27,man-group/dtale,dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2022-08-14 19:16:00.000000,2022-08-07 17:10:54,294.0,42.0,431.0,3602.0,2022-08-07 19:29:08,2.7.1,,107862.0,112.0,455.0,455.0,27.0,https://pypi.org/project/dtale,103019.0,https://anaconda.org/conda-forge/dtale,2022-08-07 22:53:15.855,145291.0,1.0,,618.0,,,,,,,,,,,,,,,
13,bqplot,True,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,27,bqplot/bqplot,bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2022-08-22 19:17:03.000000,2022-08-22 18:51:06,438.0,209.0,360.0,3338.0,2022-08-22 14:47:27,0.12.34,,105411.0,57.0,34.0,34.0,59.0,https://pypi.org/project/bqplot,82442.0,https://anaconda.org/conda-forge/bqplot,2022-08-22 19:02:03.194,1021618.0,1.0,bqplot,3532.0,https://www.npmjs.com/package/bqplot,9348.0,,,,,,,,,,,,,
14,ipyvolume,True,3d plotting for Python in the Jupyter notebook based on IPython..,https://github.com/widgetti/ipyvolume,,widgets,27,maartenbreddels/ipyvolume,ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2022-08-19 08:14:48.000000,2022-07-26 13:21:25,222.0,169.0,128.0,1778.0,2018-06-11 13:56:17,0.4.5,,63912.0,16.0,844.0,844.0,41.0,https://pypi.org/project/ipyvolume,56120.0,https://anaconda.org/conda-forge/ipyvolume,2021-04-20 13:21:49.451,375419.0,1.0,ipyvolume,974.0,https://www.npmjs.com/package/ipyvolume,2104.0,widgetti/ipyvolume,,,,,,,,,,,,
15,ipython-sql,True,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,27,catherinedevlin/ipython-sql,ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,MIT,2013-03-20 16:41:10.000,2022-07-28 00:45:28.000000,2022-06-12 04:14:20,248.0,100.0,40.0,1553.0,,,,110147.0,3.0,3373.0,3373.0,53.0,https://pypi.org/project/ipython-sql,107864.0,https://anaconda.org/conda-forge/ipython-sql,2021-11-13 15:23:35.182,164381.0,1.0,,285.0,,,,,,,,,,,,,,,
16,jupyter-matplotlib,True,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,27,matplotlib/ipympl,ipympl,,https://github.com/matplotlib/ipympl,BSD-3-Clause,2016-07-21 14:38:56.000,2022-08-22 09:58:02.000000,2022-08-22 09:53:38,188.0,115.0,143.0,1335.0,2022-08-22 09:55:02,0.9.2,,172100.0,27.0,3727.0,3727.0,28.0,https://pypi.org/project/ipympl,145088.0,,,,1.0,jupyter-matplotlib,,https://www.npmjs.com/package/jupyter-matplotlib,27012.0,,,,,,,,,,,,,
17,JupyterLab Git,True,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,27,jupyterlab/jupyterlab-git,jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,BSD-3-Clause,2017-06-20 17:31:00.000,2022-08-25 10:23:25.000000,2022-08-25 10:23:24,229.0,80.0,449.0,1136.0,2022-08-19 13:47:49,0.39.0,,155636.0,43.0,15.0,15.0,76.0,https://pypi.org/project/jupyterlab-git,150272.0,https://anaconda.org/conda-forge/jupyterlab-git,2022-08-19 17:02:14.842,236021.0,1.0,,1791.0,,,,,,,,,,,,,,,
18,jupyter-dash,True,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,27,plotly/jupyter-dash,jupyter-dash,,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2022-06-28 17:24:24.000000,2022-06-28 17:24:21,208.0,39.0,23.0,798.0,2022-04-01 20:13:44,0.4.2,77.0,365277.0,11.0,1807.0,1807.0,10.0,https://pypi.org/project/jupyter-dash,365275.0,,,,1.0,,156.0,,,,,,,,,,,,,,,
19,papermill,True,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,26,nteract/papermill,papermill,conda-forge/papermill,https://github.com/nteract/papermill,BSD-3-Clause,2017-07-06 17:17:53.000,2022-08-15 07:33:19.000000,2022-08-15 07:33:10,358.0,105.0,239.0,4850.0,,,,873402.0,17.0,2368.0,2368.0,104.0,https://pypi.org/project/papermill,867222.0,https://anaconda.org/conda-forge/papermill,2022-01-23 14:55:30.846,296655.0,2.0,,,,,,,,,,,,,,,,,
20,Voila,True,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,26,voila-dashboards/voila,voila,conda-forge/voila,https://github.com/voila-dashboards/voila,,2018-08-21 14:21:42.000,2022-08-25 13:07:26.000000,2022-08-11 08:22:57,419.0,244.0,365.0,4286.0,2022-07-18 20:31:49,0.3.6,294.0,61395.0,59.0,7236.0,7236.0,61.0,https://pypi.org/project/voila,53719.0,https://anaconda.org/conda-forge/voila,2022-07-18 23:28:25.603,202937.0,2.0,@jupyter-voila/jupyterlab-preview,,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,3239.0,,,,,,,,,,,,,
21,sparkmagic,True,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,26,jupyter-incubator/sparkmagic,sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,,2015-09-21 15:35:25.000,2022-07-19 16:53:06.000000,2022-05-02 22:12:52,382.0,129.0,271.0,1155.0,2022-05-02 22:17:21,0.20.0,,36485.0,17.0,248.0,248.0,57.0,https://pypi.org/project/sparkmagic,35635.0,https://anaconda.org/conda-forge/sparkmagic,2022-05-09 18:27:42.421,51048.0,1.0,,1212.0,,,,,,,,,,,,,,,
22,nbclient,True,A client library for executing notebooks. Formally nbconvert's..,https://github.com/jupyter/nbclient,,notebook-tools,26,jupyter/nbclient,nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,,2020-01-13 17:29:49.000,2022-08-23 12:55:44.217000,2022-08-23 08:20:01,45.0,29.0,62.0,101.0,2022-08-23 08:20:44,0.6.7,88.0,9699950.0,26.0,66577.0,66577.0,33.0,https://pypi.org/project/nbclient,9529379.0,https://anaconda.org/conda-forge/nbclient,2022-08-23 12:55:44.217,5116936.0,1.0,,,,,,,,,,,,,,,,,
23,JupyterHub,True,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,25,jupyterhub/jupyterhub,jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,,2014-06-12 23:22:10.000,2022-08-25 12:37:11.000000,2022-08-24 18:01:20,1676.0,118.0,2014.0,7087.0,,,,168436.0,32.0,1851.0,1851.0,280.0,https://pypi.org/project/jupyterhub,132477.0,https://anaconda.org/conda-forge/jupyterhub,2022-06-06 18:07:49.815,649066.0,1.0,,,,,,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2022-08-19 16:02:48.631566,313.0,2675980.0,,,,,,,
24,facets-overview,True,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,25,pair-code/facets,facets-overview,,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2021-11-29 10:48:23.000000,2021-05-06 12:01:05,853.0,76.0,76.0,7000.0,2019-07-01 16:35:20,1.0.0,,286675.0,4.0,129.0,129.0,28.0,https://pypi.org/project/facets-overview,286675.0,,,,2.0,,264.0,,,,,,,,,,,,,,,
25,nteract,True,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,25,nteract/nteract,nteract_on_jupyter,,https://github.com/nteract/nteract,BSD-3-Clause,2015-06-15 23:21:49.000,2022-08-22 16:39:27.000000,2022-07-23 17:29:08,528.0,159.0,1520.0,5871.0,2021-01-26 05:18:38,0.28.0,1364174.0,20561.0,66.0,,,175.0,https://pypi.org/project/nteract_on_jupyter,2373.0,,,,1.0,,10501.0,,,,,,,,,,,,,,,
26,PixieDust,True,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,25,pixiedust/pixiedust,pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2021-02-16 04:46:42.000000,2021-02-16 04:46:41,159.0,164.0,260.0,1026.0,2019-12-04 15:06:08,1.1.18,,12254.0,19.0,239.0,239.0,33.0,https://pypi.org/project/pixiedust,11080.0,https://anaconda.org/conda-forge/pixiedust,2021-02-06 13:20:07.331,38765.0,1.0,,2157.0,,,,,,,,,,,,,,,
27,nbdev,True,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,24,fastai/nbdev,nbdev,,https://github.com/fastai/nbdev,Apache-2.0,2019-11-18 17:37:35.000,2022-08-25 14:06:12.000000,2022-08-25 14:04:18,358.0,33.0,524.0,3602.0,2022-08-21 01:17:43,2.2.6,,95578.0,12.0,,,20.0,https://pypi.org/project/nbdev,95578.0,,,,1.0,,1118.0,,,,,,,,,,,,,,,
28,RISE,True,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,24,damianavila/RISE,RISE,conda-forge/rise,https://github.com/damianavila/RISE,,2013-08-26 18:55:36.000,2022-08-05 09:22:34.000000,2022-03-28 15:25:07,381.0,142.0,285.0,3336.0,,,,10026.0,9.0,1952.0,1952.0,41.0,https://pypi.org/project/RISE,5948.0,https://anaconda.org/conda-forge/rise,2021-11-16 18:12:02.058,220264.0,2.0,,751.0,,,,,,,,,,,,,,,
29,Jupyter Book,True,"Build interactive, publication-quality documents from Jupyter..",https://github.com/executablebooks/jupyter-book,,notebook-sharing,24,executablebooks/jupyter-book,jupyter-book,,https://github.com/executablebooks/jupyter-book,BSD-3-Clause,2018-06-14 01:55:51.000,2022-08-23 20:37:13.000000,2022-08-21 05:08:47,497.0,464.0,664.0,3009.0,2022-08-16 07:13:52,0.13.1,,52272.0,38.0,,,111.0,https://pypi.org/project/jupyter-book,52272.0,,,,2.0,,1379.0,,,,,,,,,,,,,,,
30,pythreejs,True,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,24,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2022-08-25 13:38:05.000000,2022-08-25 13:37:51,172.0,51.0,165.0,829.0,2022-08-24 09:43:58,2.3.0,,75143.0,16.0,21.0,21.0,30.0,https://pypi.org/project/pythreejs,65071.0,https://anaconda.org/conda-forge/pythreejs,2022-08-25 09:57:28.021,408286.0,2.0,jupyter-threejs,1715.0,https://www.npmjs.com/package/jupyter-threejs,4629.0,,,,,,,,,,,,,
31,ipycanvas,True,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,24,martinRenou/ipycanvas,ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,BSD-3-Clause,2019-07-06 12:55:29.000,2022-08-25 10:24:58.000000,2022-08-25 10:24:58,51.0,41.0,71.0,626.0,2022-08-19 08:36:54,0.12.1,,28727.0,31.0,775.0,775.0,20.0,https://pypi.org/project/ipycanvas,26446.0,https://anaconda.org/conda-forge/ipycanvas,2022-08-19 08:44:29.507,79841.0,2.0,,458.0,,,,,,,,,,,,,,,
32,qgrid,True,"An interactive grid for sorting, filtering, and editing DataFrames..",https://github.com/quantopian/qgrid,,widgets,23,quantopian/qgrid,qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2022-08-21 08:28:24.000000,2020-04-07 18:56:49,389.0,149.0,125.0,2884.0,2020-04-07 16:34:17,1.3.1,,76588.0,21.0,,,30.0,https://pypi.org/project/qgrid,69050.0,https://anaconda.org/conda-forge/qgrid,2021-03-04 10:14:48.336,357001.0,2.0,qgrid,405.0,https://www.npmjs.com/package/qgrid,927.0,,,,,,,,,,,,,
33,nbdime,True,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,23,jupyter/nbdime,nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,,2015-11-16 09:25:53.000,2022-07-05 16:29:00.000000,2022-07-05 16:29:00,131.0,63.0,221.0,2275.0,,,,412503.0,21.0,79.0,79.0,40.0,https://pypi.org/project/nbdime,263121.0,https://anaconda.org/conda-forge/nbdime,2021-10-26 17:29:52.628,612413.0,2.0,nbdime-jupyterlab,1965.0,https://www.npmjs.com/package/nbdime-jupyterlab,140376.0,,,,,,,,,,,,,
34,watermark,True,"An IPython magic extension for printing date and time stamps, version..",https://github.com/rasbt/watermark,,magic,23,rasbt/watermark,watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2022-05-30 23:29:14.790000,2022-05-27 13:53:40,81.0,16.0,28.0,714.0,2022-05-27 13:54:28,2.3.1,,30802.0,16.0,1566.0,1566.0,19.0,https://pypi.org/project/watermark,27696.0,https://anaconda.org/conda-forge/watermark,2022-05-30 23:29:14.790,217432.0,2.0,,97.0,,,,,,,,,,,,,,,
35,Stencila,True,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,23,stencila/stencila,,,https://github.com/stencila/stencila,Apache-2.0,2012-05-31 02:43:31.000,2022-08-25 01:40:55.000000,2022-07-29 06:53:17,34.0,65.0,497.0,647.0,2022-07-29 06:53:21,1.16.0,3136.0,735.0,100.0,17.0,17.0,34.0,,,,,,2.0,stencila,9651.0,https://www.npmjs.com/package/stencila,361.0,,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16465.0,,,,,,,
36,nbval,True,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,23,computationalmodelling/nbval,nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,,2015-04-09 09:40:33.000,2022-08-20 18:11:25.000000,2022-01-05 15:51:17,42.0,36.0,62.0,387.0,,,,114075.0,8.0,1640.0,1640.0,29.0,https://pypi.org/project/nbval,110503.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985,228660.0,2.0,,446.0,,,,,,,,,,,,,,,
37,Jupyter Client,True,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,23,jupyter/jupyter_client,jupyter-client,,https://github.com/jupyter/jupyter_client,BSD-3-Clause,2015-04-09 06:57:29.000,2022-08-23 06:44:11.000000,2022-08-23 06:44:08,229.0,141.0,182.0,283.0,2022-06-08 20:05:27,7.3.4,322.0,11834125.0,19.0,,,119.0,https://pypi.org/project/jupyter-client,11834099.0,,,,2.0,,,,,,,,,,,6.0,,,,,,
38,ipywebrtc,True,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,maartenbreddels/ipywebrtc,ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2022-07-20 12:23:11.000000,2021-03-29 11:25:59,33.0,31.0,20.0,212.0,,,,61200.0,8.0,570.0,570.0,9.0,https://pypi.org/project/ipywebrtc,56443.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469,264832.0,2.0,jupyter-webrtc,209.0,https://www.npmjs.com/package/jupyter-webrtc,344.0,,,,,,,,,,,,,
39,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,23,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2022-07-21 01:25:53.000000,2022-05-20 15:19:36,55.0,59.0,99.0,200.0,2022-03-28 22:52:15,1.3.1,3.0,1915.0,19.0,78.0,78.0,32.0,,,https://anaconda.org/conda-forge/ipycytoscape,2022-04-05 02:28:16.580,55537.0,2.0,,709.0,,,cytoscape/ipycytoscape,,,,,,,,,,,,
40,Docker Stacks,True,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,22,jupyter/docker-stacks,,,https://github.com/jupyter/docker-stacks,BSD-3-Clause,2015-07-15 15:30:00.000,2022-08-23 21:22:41.660605,2022-08-23 20:03:24,2606.0,39.0,730.0,7183.0,,,,1012840.0,,,,222.0,,,,,,2.0,,,,,,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2022-08-23 21:22:41.660605,357.0,86091472.0,,,,,,,
41,gophernotes,True,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2022-07-08 21:14:08.000000,2022-07-08 21:12:48,223.0,49.0,125.0,3350.0,2022-05-31 17:34:28,0.7.5,40.0,1085.0,17.0,8.0,8.0,29.0,,,,,,1.0,,400.0,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,85718.0,,github.com/gopherdata/gophernotes,,,,,
42,BeakerX,True,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,22,twosigma/beakerx,beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2021-11-18 19:15:17.218000,2021-01-21 14:02:57,372.0,349.0,4174.0,2677.0,2018-12-04 18:27:21,1.3.0,31.0,16871.0,39.0,,,43.0,https://pypi.org/project/beakerx,4841.0,https://anaconda.org/conda-forge/beakerx,2021-11-18 19:15:17.218,532861.0,2.0,beakerx,1689.0,https://www.npmjs.com/package/beakerx,607.0,,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,248823.0,,,,,,,
43,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,22,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2022-08-24 20:49:03.000000,2022-08-24 20:49:02,258.0,221.0,1263.0,1424.0,2022-08-23 17:15:42,3.11.0,,4352.0,22.0,32.0,32.0,54.0,https://pypi.org/project/elyra,3650.0,https://anaconda.org/conda-forge/elyra,2022-08-24 07:08:57.109,16853.0,1.0,,,,,,,,,,,,,,,,,
44,Mapbox GL,True,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,22,mapbox/mapboxgl-jupyter,mapboxgl,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,129.0,32.0,67.0,615.0,2019-06-03 21:24:10,0.10.2,,11335.0,14.0,140.0,140.0,21.0,https://pypi.org/project/mapboxgl,11335.0,,,,2.0,,221.0,,,,,,,,,,,,,,,
45,IPython Kernel,True,IPython Kernel for Jupyter.,https://github.com/ipython/ipykernel,,kernels,22,ipython/ipykernel,ipykernel,ipykernel,https://github.com/ipython/ipykernel,,2015-04-09 07:44:14.000,2022-08-22 22:59:54.000000,2022-08-22 22:59:52,300.0,213.0,202.0,502.0,2022-07-08 10:58:07,6.15.1,525.0,10332202.0,35.0,,,155.0,https://pypi.org/project/ipykernel,10327525.0,https://anaconda.org/anaconda/ipykernel,2022-05-02 20:19:38.840,376005.0,1.0,,,,,,,,,,,-7.0,,,,,,
