,name,show,description,homepage,resource,category,projectrank,pypi_id,github_id,conda_id,dockerhub_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,license,trending,npm_id,npm_url,npm_monthly_downloads,updated_github_id,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
242,mkdocs-jupyter,True,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,9,mkdocs-jupyter,danielfrg/mkdocs-jupyter,,,https://github.com/danielfrg/mkdocs-jupyter,2019-12-18 02:11:34.000000,2021-11-30 16:47:57.000000,2021-11-30 16:47:51.000000,11.0,,33.0,85.0,,,,,,,,,9.0,https://pypi.org/project/mkdocs-jupyter,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
243,JupyterLab Bytecode,True,JupyterLab extension to explore CPython Bytecode.,https://github.com/jtpio/jupyterlab-python-bytecode,,lab-extensions,9,,jtpio/jupyterlab-python-bytecode,,,https://github.com/jtpio/jupyterlab-python-bytecode,2018-09-29 19:55:49.000000,2021-09-21 10:24:02.000000,2020-10-16 21:38:08.000000,5.0,2.0,3.0,57.0,114.0,,,,29.0,,,,2.0,,,,,,,,,,3.0,BSD-3-Clause,,jupyterlab-python-bytecode,https://www.npmjs.com/package/jupyterlab-python-bytecode,29.0,,,,,,,
244,PPExtensions,True,Set of iPython and Jupyter extensions to improve user..,https://github.com/paypal/PPExtensions,,jupyter-extensions,9,ppextensions,paypal/PPExtensions,,,https://github.com/paypal/PPExtensions,2018-08-17 20:07:23.000000,2019-11-22 13:46:43.000000,2018-12-07 00:05:33.000000,27.0,16.0,22.0,48.0,32.0,,,,42.0,,1.0,1.0,9.0,https://pypi.org/project/ppextensions,42.0,,,,,,,,3.0,,,,,,,,,,,,
245,Gruvbox Theme,True,Gruvbox dark theme for Jupyter Lab. Modeled on classic..,https://github.com/Rahlir/theme-gruvbox,,lab-themes,9,,Rahlir/theme-gruvbox,,,https://github.com/Rahlir/theme-gruvbox,2019-05-03 20:34:01.000000,2020-04-12 19:23:01.000000,2020-04-12 19:22:55.000000,9.0,,,41.0,44.0,,,,156.0,,,,3.0,,,,,,,,,,3.0,,,@rahlir/theme-gruvbox,https://www.npmjs.com/package/@rahlir/theme-gruvbox,156.0,,,,,,,
246,Remote User Auth,True,REMOTE_USER authenticator for Jupyterhub.,https://github.com/cwaldbieser/jhub_remote_user_authenticator,,hub-auth,9,jhub_remote_user_authenticator,cwaldbieser/jhub_remote_user_authenticator,,,https://github.com/cwaldbieser/jhub_remote_user_authenticator,2015-11-04 03:17:18.000000,2020-04-02 12:59:46.000000,2019-04-16 20:10:44.000000,26.0,7.0,9.0,31.0,27.0,,,,,,,,5.0,https://pypi.org/project/jhub_remote_user_authenticator,,,,,,,,,3.0,GPL-3.0,,,,,,,,,,,
247,ipysigma,True,A custom Jupyter widget library to display graphs using sigma.js.,https://github.com/Yomguithereal/ipysigma,,widgets,9,ipysigma,Yomguithereal/ipysigma,,,https://github.com/Yomguithereal/ipysigma,2018-06-25 20:03:21.000000,2021-05-07 11:44:55.000000,2020-06-30 13:07:41.000000,4.0,3.0,2.0,30.0,39.0,,,,13.0,,,,3.0,https://pypi.org/project/ipysigma,,,,,,,,,3.0,MIT,,ipysigma,https://www.npmjs.com/package/ipysigma,13.0,,,,,,,
248,JupyterLab Top Bar,True,JupyterLab Top Bar extension.,https://github.com/jtpio/jupyterlab-topbar,,lab-extensions,9,,jtpio/jupyterlab-topbar,,,https://github.com/jtpio/jupyterlab-topbar,2021-05-31 16:53:55.000000,2021-05-31 17:39:23.000000,2021-05-31 17:39:05.000000,1.0,,,2.0,,,,,12446.0,,,,3.0,,,,,,,,,,3.0,BSD-3-Clause,,jupyterlab-topbar-extension,https://www.npmjs.com/package/jupyterlab-topbar-extension,12446.0,,,,,,,
249,Remote Authenticator,True,"A collection of JupyterHub Authenticators, including Header,..",https://github.com/ucphhpc/jhub-authenticators,,hub-auth,9,jhub-authenticators,rasmunk/jhub-authenticators,,,https://github.com/ucphhpc/jhub-authenticators,2017-12-20 14:46:18.000000,2021-10-25 11:00:54.000000,2021-10-25 11:00:31.000000,1.0,,,1.0,195.0,2019-04-12 15:44:39.000000,0.2.2,,,3.0,,,5.0,https://pypi.org/project/jhub-authenticators,,,,,,,,,3.0,GPL-3.0,,,,,ucphhpc/jhub-authenticators,,,,,,
250,ipyannotate,True,Jupyter Widget for data annotation.,https://github.com/ipyannotate/ipyannotate,,widgets,8,ipyannotate,ipyannotate/ipyannotate,,,https://github.com/ipyannotate/ipyannotate,2018-07-23 19:23:28.000000,2021-06-15 16:10:40.000000,2020-09-20 09:38:39.000000,10.0,4.0,,120.0,27.0,,,,45.0,,,,3.0,https://pypi.org/project/ipyannotate,41.0,,,,,,,,3.0,,,ipyannotate,https://www.npmjs.com/package/ipyannotate,4.0,,,,,,,
251,ipyp5,True,p5.js Jupyter Widget.,https://github.com/jtpio/ipyp5,,widgets,8,ipyp5,jtpio/ipyp5,,,https://github.com/jtpio/ipyp5,2018-03-06 17:50:12.000000,2021-05-09 14:29:30.000000,2020-10-16 21:38:41.000000,4.0,5.0,,30.0,60.0,,,,,,,,2.0,https://pypi.org/project/ipyp5,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
252,Theme Toggle,True,JupyterLab extension to toggle the theme in the Top Bar area.,https://github.com/jtpio/jupyterlab-theme-toggle,,lab-themes,8,,jtpio/jupyterlab-theme-toggle,,,https://github.com/jtpio/jupyterlab-theme-toggle,2019-07-27 08:45:07.000000,2021-06-16 11:42:40.000000,2021-06-16 11:42:31.000000,2.0,2.0,1.0,10.0,,,,,4045.0,,2.0,2.0,2.0,,,,,,,,,,3.0,BSD-3-Clause,,jupyterlab-theme-toggle,https://www.npmjs.com/package/jupyterlab-theme-toggle,4045.0,,,,,,,
253,ipyaggrid,True,Jupyter widget - ag-grid in the notebook.,https://github.com/DGothrek/ipyaggrid,,widgets,8,ipyaggrid,DGothrek/ipyaggrid,,,https://github.com/DGothrek/ipyaggrid,2019-05-06 04:24:26.000000,2019-05-06 04:27:06.000000,2019-05-06 04:27:05.000000,,6.0,,7.0,47.0,,,,868.0,,,,2.0,https://pypi.org/project/ipyaggrid,,,,,,,,,3.0,MIT,,ipyaggrid,https://www.npmjs.com/package/ipyaggrid,868.0,,,,,,,
254,jupyterlab-executor,True,JupyterLab extension to execute the scripts from the file browser.,https://github.com/gavincyi/jupyterlab-executor,,lab-extensions,8,jupyterlab-executor,gavincyi/jupyterlab-executor,,,https://github.com/gavincyi/jupyterlab-executor,2020-12-29 15:51:54.000000,2021-03-24 22:08:04.000000,2021-03-24 21:14:10.000000,,,1.0,4.0,,2021-03-24 21:17:12.000000,2021.1.6,2.0,108.0,3.0,,,2.0,https://pypi.org/project/jupyterlab-executor,86.0,,,,,,,,3.0,BSD-3-Clause,,@gavincyi/jupyterlab-executor,https://www.npmjs.com/package/@gavincyi/jupyterlab-executor,22.0,,,,,,,
255,Hash Authenticator,True,Authenticate users with passwords generated from their..,https://github.com/thedataincubator/jupyterhub-hashauthenticator,,hub-auth,8,jupyterhub-hashauthenticator,thedataincubator/jupyterhub-hashauthenticator,,,https://github.com/thedataincubator/jupyterhub-hashauthenticator,2017-08-18 19:18:33.000000,2021-03-09 21:34:23.000000,2021-03-09 21:34:14.000000,3.0,,,3.0,40.0,,,,,,,,3.0,https://pypi.org/project/jupyterhub-hashauthenticator,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
256,jupyter-server-proxy,True,Jupyter notebook server extension to proxy web services.,,,jupyter-extensions,8,jupyter-server-proxy,jupyterhub/jupyter-server-proxy,conda-forge/jupyter-server-proxy,,,2019-02-27 22:16:06.759000,2021-11-30 13:44:04.087000,,,,,,,,,,71077.0,14.0,,,,https://pypi.org/project/jupyter-server-proxy,54153.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2021-11-30 13:44:04.087000,575441.0,,,,,3.0,,,,,,,,,,,,
257,Jupter-Notebook-REST-API,True,Run your jupyter notebooks as a REST API endpoint...,https://github.com/Invictify/Jupter-Notebook-REST-API,,notebook-tools,7,,Invictify/Jupter-Notebook-REST-API,,,https://github.com/Invictify/Jupter-Notebook-REST-API,2020-03-31 22:48:04.000000,2021-10-08 13:18:11.000000,2020-03-31 23:00:06.000000,4.0,,,35.0,2.0,,,,,,,,2.0,,,,,,,,,,3.0,MIT,,,,,,,,,,,
258,CAS Authenticator,True,CAS authenticator for Jupyterhub.,https://github.com/cwaldbieser/jhub_cas_authenticator,,hub-auth,7,jhub_cas_authenticator,cwaldbieser/jhub_cas_authenticator,,,https://github.com/cwaldbieser/jhub_cas_authenticator,2017-09-17 19:17:08.000000,2020-03-27 22:24:32.000000,2020-03-27 22:23:51.000000,10.0,1.0,10.0,16.0,40.0,,,,,,,,4.0,https://pypi.org/project/jhub_cas_authenticator,,,,,,,,,3.0,GPL-3.0,,,,,,,,,,,
259,Keberos Authenticator,True,A JupyterHub authenticator using Kerberos.,https://github.com/jupyterhub/kerberosauthenticator,,hub-auth,7,jupyterhub-kerberosauthenticator,jupyterhub/kerberosauthenticator,,,https://github.com/jupyterhub/kerberosauthenticator,2019-04-17 18:01:36.000000,2019-07-16 16:57:42.000000,2019-07-16 16:57:24.000000,5.0,3.0,2.0,10.0,21.0,,,,,,,,2.0,https://pypi.org/project/jupyterhub-kerberosauthenticator,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
260,kernel-relay,True,kernel-relay is a GraphQL service for interfacing with..,https://github.com/nteract/kernel-relay,,kernels,6,,nteract/kernel-relay,,,https://github.com/nteract/kernel-relay,2019-02-04 21:12:54.000000,2021-11-08 18:29:35.000000,2019-07-10 04:14:14.000000,5.0,10.0,2.0,10.0,12.0,,,,,,,,3.0,,,,,,,,,,3.0,,,,,,,,,,,,
261,jupyterterminals,True,Jupyter plugin to support inline terminal shells along with..,https://github.com/willkessler/jupyterterminals,,jupyter-extensions,6,,willkessler/jupyterterminals,,,https://github.com/willkessler/jupyterterminals,2020-03-08 16:36:18.000000,2021-08-12 05:10:14.000000,2021-05-17 04:32:02.000000,2.0,,1.0,8.0,47.0,,,,,,1.0,1.0,2.0,,,,,,,,,,3.0,MIT,,,,,,,,,,,
262,ssh_ipykernel,True,A remote jupyter kernel via ssh.,https://github.com/bernhard-42/ssh_ipykernel,,kernels,6,,bernhard-42/ssh_ipykernel,,,https://github.com/bernhard-42/ssh_ipykernel,2019-09-01 17:43:26.000000,2021-08-31 23:00:01.000000,2021-06-28 15:17:55.000000,1.0,,,6.0,81.0,,,,,,,,2.0,,,,,,,,,,3.0,MIT,,,,,,,,,,,
263,SSH Authenticator,True,A simple SSH authenticator for JupyterHub.,https://github.com/andreas-h/sshauthenticator,,hub-auth,6,,andreas-h/sshauthenticator,,,https://github.com/andreas-h/sshauthenticator,2019-09-03 10:20:22.000000,2019-09-03 15:17:32.000000,2019-09-03 15:17:07.000000,1.0,,,5.0,4.0,,,,,,,,,,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
264,Nord Theme,True,JupyterLab - Nord Theme.,https://github.com/kenshohara/theme-nord-extension,,lab-themes,5,,kenshohara/theme-nord-extension,,,https://github.com/kenshohara/theme-nord-extension,2019-06-11 02:09:21.000000,2020-09-20 09:11:33.000000,2020-09-20 09:10:43.000000,1.0,1.0,4.0,23.0,13.0,,,,20.0,,,,,,,,,,,,,,3.0,,,@kenshohara/theme-nord-extension,https://www.npmjs.com/package/@kenshohara/theme-nord-extension,20.0,,,,,,,
265,DockerSpawner,True,Spawns JupyterHub single user servers in Docker containers.,,,hub-spawners,5,dockerspawner,jupyterhub/dockerspawner,conda-forge/dockerspawner,,,2018-11-21 02:32:32.558000,2021-08-17 09:21:01.475000,,,,,,,,,,4842.0,4.0,,,,https://pypi.org/project/dockerspawner,4578.0,https://anaconda.org/conda-forge/dockerspawner,2021-08-17 09:21:01.475000,9768.0,,,,,3.0,,-16.0,,,,,,,,,,
266,YarnSpawner,True,Spawn JupyterHub single user notebook servers in Hadoop/YARN..,,,hub-spawners,5,jupyterhub-yarnspawner,jupyterhub/yarnspawner,conda-forge/jupyterhub-yarnspawner,,,2019-01-12 23:20:52.162000,2021-11-17 00:47:27.479000,,,,,,,,,,889.0,4.0,,,,https://pypi.org/project/jupyterhub-yarnspawner,195.0,https://anaconda.org/conda-forge/jupyterhub-yarnspawner,2021-11-17 00:47:27.479000,24314.0,,,,,3.0,,,,,,,,,,,,
267,nb_black,True,A simple extension for Jupyter Notebook and Jupyter Lab to beautify Python code automatically using Black.,,,magic,5,nb_black,,conda-forge/nb_black,,,2019-05-02 16:13:43.498000,2019-11-30 11:30:08.595000,,,,,,,,,,1900.0,4.0,,,,https://pypi.org/project/nb_black,,https://anaconda.org/conda-forge/nb_black,2019-11-30 11:30:08.595000,58917.0,,,,,3.0,,,,,,,,,,,,
268,nbgitpuller,True,Jupyter server extension to sync a git repository one-way to a..,,,jupyter-extensions,4,nbgitpuller,jupyterhub/nbgitpuller,conda-forge/nbgitpuller,,,2019-06-19 22:04:36.838000,2021-09-03 01:35:54.657000,,,,,,,,,,872.0,10.0,,,,https://pypi.org/project/nbgitpuller,,https://anaconda.org/conda-forge/nbgitpuller,2021-09-03 01:35:54.657000,26167.0,,,,,3.0,,-14.0,,,,,,,,,,
269,jupyter-tensorboard,True,Start Tensorboard in Jupyter Notebook.,,,jupyter-extensions,3,jupyter-tensorboard,lspvic/jupyter_tensorboard,,,,,,,,,,,,,,,2364.0,,,,,https://pypi.org/project/jupyter-tensorboard,2364.0,,,,,,,,3.0,,,,,,,,,,,,
270,Darcula Theme,True,,,,lab-themes,3,,telamonian/theme-darcula,,,,,,,,,,,,,,,3139.0,,,,,,,,,,,,,,3.0,,,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,3139.0,,,,,,,
271,BatchSpawner,True,Custom Spawner for Jupyterhub to start servers in batch scheduled..,,,hub-spawners,2,batchspawner,jupyterhub/batchspawner,,,,,,,,,,,,,,,544.0,,,,,https://pypi.org/project/batchspawner,544.0,,,,,,,,3.0,,-17.0,,,,,,,,,,
272,ML Hub,True,Multi-user development platform for machine learning teams. Simple to..,,,notebook-environments,1,,ml-tooling/ml-hub,,mltooling/ml-hub,,,2020-02-18 09:26:53.302538,,,,,5.0,,,,,,,,,,,,,,,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,43329.0,3.0,,-16.0,,,,,,,,,,
273,JupyterWith,True,declarative and reproducible Jupyter environments - powered by Nix.,,,notebook-tools,0,,tweag/jupyterWith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.0,,,,,,,,,,
274,Jupyter Black,True,Black formatter for Jupyter Notebook.,,,jupyter-extensions,0,,drillan/jupyter-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
